,,,,,,,,,,,,,,,,親密度,,利用日数,,利用回数,,,日付,,初度登録年月からの経過日数,,,,,,時間(時),,,,,,エンジン回転数,,外気温,,ガソリン残量,,航続可能距離,,車速(km),,アクセル開度,,,ブースト圧,,,,,,,,S MATICシフト段,,,,ステアリング舵角,,縦G,,横G,,ヨーレート,,ブレーキ圧,,,エンジン水温,,,,平均燃費A,,走行距離,
1101,ディーラー誘導セリフ,,車速 30～39km,,エンジンのかかり具合は大丈夫ですか？そろそろバッテリー交換の時期ですよ！,6,100,,,5000,,1,,,,,,,,,,,,,2920,30,MIK10430.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,ディーラー誘導セリフ,,車速 30～39km,,エンジンのかかり具合は大丈夫ですか？そろそろバッテリー交換の時期ですよ！,6,100,,,5000,,1,,,,,,,,,,,,,3650,30,MIK10430.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,ディーラー誘導セリフ,,車速 30～39km,,エンジンのかかり具合は大丈夫ですか？そろそろバッテリー交換の時期ですよ！,6,100,,,5000,,1,,,,,,,,,,,,,4380,30,MIK10430.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,180,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,365,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,545,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,730,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,910,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1095,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1275,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1460,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1640,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1825,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2005,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2190,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2370,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2555,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2735,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2920,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3100,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3285,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3465,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3650,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3830,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,4015,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,4195,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,4380,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイル添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,4560,30,MIK10440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,180,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,365,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,545,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,730,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,910,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1095,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1275,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1460,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1640,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1825,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2005,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2190,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2370,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2555,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2735,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2920,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3100,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3285,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3465,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3650,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3830,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,4015,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,4195,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,4380,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,ディーラー誘導セリフ,,車速 30～39km,,そろそろエンジンオイルフラッシング剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,4560,30,MIK10450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,365,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,730,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1095,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1460,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,1825,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2190,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2555,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,2920,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3285,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,3650,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,4015,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,ディーラー誘導セリフ,,車速 30～39km,,そろそろ燃料添加剤の交換時期ですね！ホンダカーズ東京中央で交換してみてはいかがでしょうか？,6,100,,,5000,,1,,,,,,,,,,,,,4380,30,MIK10460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,ディーラー誘導セリフ,,車速 30～39km,,ホンダカーズ東京中央ではタイヤの預かりもやってるんですよ！知ってましたか？,6,100,,,5000,,1,,,,,,,,,,,04_01,04_30,,,MIK10490.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,ディーラー誘導セリフ,,車速 30～39km,,ホンダカーズ東京中央ではタイヤの預かりもやってるんですよ！知ってましたか？,6,100,,,5000,,1,,,,,,,,,,,11_01,11_30,,,MIK10490.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,ディーラー誘導セリフ全国,,車速 30～39km,,そろそろブレーキメンテナンスの時期でしょうか？ホンダカーズに行ってみてはどうですか？,6,100,,,5000,,1,,,,,,,,,,,,,730,30,MIK10471.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,ディーラー誘導セリフ全国,,車速 30～39km,,そろそろブレーキメンテナンスの時期でしょうか？ホンダカーズに行ってみてはどうですか？,6,100,,,5000,,1,,,,,,,,,,,,,1460,30,MIK10471.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,ディーラー誘導セリフ全国,,車速 30～39km,,そろそろブレーキメンテナンスの時期でしょうか？ホンダカーズに行ってみてはどうですか？,6,100,,,5000,,1,,,,,,,,,,,,,2190,30,MIK10471.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,ディーラー誘導セリフ全国,,車速 30～39km,,そろそろブレーキメンテナンスの時期でしょうか？ホンダカーズに行ってみてはどうですか？,6,100,,,5000,,1,,,,,,,,,,,,,2920,30,MIK10471.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,ディーラー誘導セリフ全国,,車速 30～39km,,そろそろブレーキメンテナンスの時期でしょうか？ホンダカーズに行ってみてはどうですか？,6,100,,,5000,,1,,,,,,,,,,,,,3650,30,MIK10471.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,ディーラー誘導セリフ全国,,車速 30～39km,,そろそろブレーキメンテナンスの時期でしょうか？ホンダカーズに行ってみてはどうですか？,6,100,,,5000,,1,,,,,,,,,,,,,4380,30,MIK10471.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,ディーラー誘導セリフ全国,,車速 30～39km,,そろそろタイヤの交換時期ですね！ホンダカーズではタイヤの種類が豊富のようですよ！,6,100,,,5000,,1,,,,,,,,,,,,,1095,30,MIK10481.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,ディーラー誘導セリフ全国,,車速 30～39km,,そろそろタイヤの交換時期ですね！ホンダカーズではタイヤの種類が豊富のようですよ！,6,100,,,5000,,1,,,,,,,,,,,,,2190,30,MIK10481.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,ディーラー誘導セリフ全国,,車速 30～39km,,そろそろタイヤの交換時期ですね！ホンダカーズではタイヤの種類が豊富のようですよ！,6,100,,,5000,,1,,,,,,,,,,,,,3285,30,MIK10481.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,ディーラー誘導セリフ全国,,車速 30～39km,,そろそろタイヤの交換時期ですね！ホンダカーズではタイヤの種類が豊富のようですよ！,6,100,,,5000,,1,,,,,,,,,,,,,4380,30,MIK10481.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
